gene_name,sample,start,end
fam107b,TDR118,12294851,12295282
fam107b,TDR118,12295880,12296158
fam107b,TDR118,12327051,12328361
ugt5f1,TDR118,1258115,1258957
hipk2,TDR118,12653136,12654221
tbxas1,TDR118,12655597,12655889
parp12a,TDR118,12857387,12858215
parp12a,TDR118,12858729,12858968
zgc:112052,TDR118,13132483,13133996
zgc:56622,TDR118,13181361,13181566
zgc:56622,TDR118,13182156,13182619
cotl1,TDR118,13202963,13204479
klhl36,TDR118,13202963,13204479
meak7,TDR118,13235970,13236598
plcg2,TDR118,13248455,13249247
pepd,TDR118,1414201,1414843
mlycd,TDR118,14274127,14274912
hsbp1b,TDR118,14336772,14338367
kcng4a,TDR118,14476798,14477771
wfdc1,TDR118,14594671,14596093
utp4,TDR118,14619080,14619863
vps9d1,TDR118,14633622,14634218
si:dkey-238o13.4,TDR118,14677660,14678367
pdf,TDR118,14690728,14691844
uri1,TDR118,14693039,14694356
mtss1la,TDR118,14836251,14837305
mapk12a,TDR118,14859964,14860624
mapk12a,TDR118,14860933,14861177
trabd,TDR118,14900345,14901618
panx2,TDR118,14922189,14923101
panx2,TDR118,14923281,14923622
mlc1,TDR118,14941533,14942016
trpm7,TDR118,150009,150712
trpm7,TDR118,150929,152324
cry1b,TDR118,15105864,15107109
zgc:153031,TDR118,15131358,15131713
zgc:153031,TDR118,15131970,15132628
mterf2,TDR118,15155499,15156492
tmem263,TDR118,15268217,15269313
rfx4,TDR118,15317251,15317986
ric8b,TDR118,15328765,15329776
rfx4,TDR118,15353158,15353682
rfx4,TDR118,15373248,15374575
endouc,TDR118,15466736,15467677
endouc,TDR118,15468266,15468669
ppfibp1b,TDR118,15550599,15551998
si:ch211-245j22.3,TDR118,15559396,15560035
si:ch211-245j22.3,TDR118,15560601,15560927
arntl2,TDR118,15609464,15610688
slc17a8,TDR118,15615806,15616239
si:ch211-219a15.3,TDR118,15770495,15771501
ube2na,TDR118,15777627,15778945
nudt4a,TDR118,15794596,15794951
nudt4a,TDR118,15795166,15796274
plekhg7,TDR118,15931866,15932925
sspn,TDR118,16122932,16123718
bhlhe41,TDR118,16125300,16126622
ctsd,TDR118,16133465,16134168
slc6a15,TDR118,16181651,16182318
eif4g2b,TDR118,16715337,16716936
lyve1b,TDR118,16744149,16744352
rnf141,TDR118,16748221,16749369
ampd3b,TDR118,16794820,16795714
swap70b,TDR118,16916309,16917438
wee1,TDR118,16922140,16924477
znf143b,TDR118,16936327,16937642
akip1,TDR118,16953249,16954085
tph2,TDR118,17000757,17001124
tph2,TDR118,17001417,17001937
chtf8,TDR118,17019697,17020392
tbc1d15,TDR118,17019697,17020392
chtf8,TDR118,17021173,17021862
has3,TDR118,17031070,17031783
il17c,TDR118,17076907,17077768
il17c,TDR118,17078396,17078724
trhr2,TDR118,17155874,17156157
larp6a,TDR118,173010,174498
zfpm1,TDR118,17398075,17399448
ces2,TDR118,17415604,17415806
zgc:91860,TDR118,17427847,17428967
foxl1,TDR118,17484220,17485716
si:dkey-102f14.5,TDR118,17492142,17493962
bbs2,TDR118,17530802,17531586
mt2,TDR118,17533839,17534707
nup93,TDR118,17536975,17537662
mir138,TDR118,17579701,17580320
slc12a3,TDR118,17583133,17583410
herpud1,TDR118,17600114,17601230
cetp,TDR118,17611138,17611770
fam192a,TDR118,17721616,17722448
rspry1,TDR118,17724852,17726292
si:ch211-216l23.2,TDR118,17753693,17755304
si:ch211-216l23.1,TDR118,17785387,17786736
si:ch211-212o1.2,TDR118,17999877,18001477
cbln1,TDR118,18103780,18104769
n4bp1,TDR118,18404922,18405349
n4bp1,TDR118,18405675,18406770
siah1,TDR118,18439112,18440472
lonp2,TDR118,18523865,18524825
il34,TDR118,18542832,18543477
sf3b3,TDR118,18584384,18585642
st3gal2,TDR118,18611697,18612741
aars,TDR118,18666551,18667617
arl2bp,TDR118,18874818,18875392
ppcdc,TDR118,18978888,18979710
hacd3,TDR118,18981097,18982678
ints14,TDR118,19005407,19006572
dennd4a,TDR118,19094681,19095870
map2k1,TDR118,19418695,19419663
dennd4a,TDR118,19424678,19425328
rpl4,TDR118,19455488,19456730
zwilch,TDR118,19455488,19456730
zwilch,TDR118,19457170,19457461
snapc5,TDR118,19490243,19491221
smad6b,TDR118,19647955,19648399
smad3b,TDR118,19771881,19772237
smad3b,TDR118,19772675,19773984
aagab,TDR118,19819280,19820060
zgc:162898,TDR118,19882625,19883786
skor1b,TDR118,19975772,19977438
morf4l1,TDR118,20033733,20034662
tle3a,TDR118,20225630,20226238
tle3a,TDR118,20226702,20227503
kif23,TDR118,20457319,20458635
paqr5a,TDR118,20465666,20466278
ddb2,TDR118,20468006,20468571
kbtbd4,TDR118,20481834,20483336
rapsn,TDR118,20493322,20494451
agk,TDR118,20531762,20532917
ighmbp2,TDR118,20531762,20532917
si:ch211-238n5.4,TDR118,20559263,20560118
wee2,TDR118,20559263,20560118
wee2,TDR118,20560417,20561286
bida,TDR118,20566308,20567795
bcl2l13,TDR118,20607733,20608494
wnt2,TDR118,20636136,20636979
asz1,TDR118,20673407,20674204
cftr,TDR118,20676710,20677251
synm,TDR118,20868116,20869745
tm2d3,TDR118,210092,210612
igf1ra,TDR118,21046064,21047775
anpepa,TDR118,21097219,21097789
si:dkey-12e7.1,TDR118,21105127,21106234
kmt5b,TDR118,21113046,21114971
chka,TDR118,21122228,21123262
si:dkey-12e7.4,TDR118,21176546,21177835
calb2a,TDR118,21218599,21219063
calb2a,TDR118,21219471,21219695
pnp6,TDR118,21270968,21271440
hydin,TDR118,21273364,21274105
necab2,TDR118,21408450,21409171
pygo1,TDR118,2152208,2153873
mbtps1,TDR118,21684406,21685297
dnaaf4,TDR118,2168811,2169622
fan1,TDR118,21724730,21725800
pskh1,TDR118,21747792,21748933
pskh1,TDR118,21749278,21749925
nrn1la,TDR118,21857975,21859091
nutf2,TDR118,21928311,21929567
ranbp10,TDR118,21950441,21952372
tsnaxip1,TDR118,21950441,21952372
zgc:158868,TDR118,22109256,22109598
pigb,TDR118,2221727,2222732
pigbos1,TDR118,2221727,2222732
ripor1,TDR118,22227601,22228726
rab27a,TDR118,2228545,2229433
carmil2,TDR118,22302478,22302677
tmem170a,TDR118,22413833,22414713
tmem170a,TDR118,22415046,22415330
cfdp1,TDR118,22415859,22416427
bcar1,TDR118,22605731,22607100
nudt21,TDR118,22734265,22735270
hsf4,TDR118,22753300,22753868
hsf4,TDR118,22754617,22755181
gnao1a,TDR118,22792972,22794520
cbfb,TDR118,22993713,22994679
mef2aa,TDR118,23193424,23194337
nr2f2,TDR118,23875314,23876062
si:ch211-147m20.3,TDR118,24476766,24477327
lysmd4,TDR118,24561587,24562474
rgma,TDR118,24919433,24919784
chd2,TDR118,24988816,24989770
fam174b,TDR118,25003120,25003845
st8sia2,TDR118,25050856,25051996
st8sia2,TDR118,25052689,25052888
slco3a1,TDR118,25175998,25177378
si:dkeyp-59c12.1,TDR118,25224935,25225597
gnrhr4,TDR118,25400315,25401051
pex11a,TDR118,25545047,25546517
si:ch211-39k3.2,TDR118,25751211,25751837
si:ch211-39k3.2,TDR118,25752294,25753065
zgc:162879,TDR118,25770959,25771749
sema4ba,TDR118,25854296,25855302
znf710a,TDR118,26046460,26047986
idh2,TDR118,26114061,26116194
mir184,TDR118,26203269,26203932
ctsh,TDR118,26421659,26422365
relt,TDR118,2667982,2668858
kti12,TDR118,26781125,26781806
nmba,TDR118,26785398,26786098
znf592,TDR118,26811702,26811906
znf592,TDR118,26812210,26813120
ch25hl1.1,TDR118,26858560,26859172
ch25hl1.1,TDR118,26859820,26860295
ch25hl1.2,TDR118,26894085,26895785
si:dkey-24l11.2,TDR118,26894085,26895785
ch25hl1.2,TDR118,26896070,26896686
tspan3a,TDR118,26898779,26899660
pstpip1a,TDR118,26962531,26963755
ppp1r15b,TDR118,27077240,27078270
plekha7a,TDR118,27101129,27101871
zgc:56106,TDR118,27316080,27316712
cd81b,TDR118,27318376,27318669
tp53i11b,TDR118,27439410,27440378
cd82b,TDR118,27570685,27572001
tspan18b,TDR118,27730987,27733134
iqcg,TDR118,27896833,27897305
hipk3b,TDR118,27926301,27926657
hipk3b,TDR118,27926850,27927494
fam168a,TDR118,2837105,2838594
spon1a,TDR118,28564291,28565145
mafa,TDR118,29401860,29402070
mafa,TDR118,29402381,29403953
cenpn,TDR118,29897813,29899131
cmc2,TDR118,29897813,29899131
atmin,TDR118,29948919,29949553
atmin,TDR118,29949956,29950536
si:ch73-103b9.2,TDR118,29961371,29963914
lsm14ab,TDR118,301724,303358
rps3,TDR118,3037240,3038588
gse1,TDR118,30441444,30442606
gins2,TDR118,30498838,30499637
emc8,TDR118,30504176,30504868
cox4i1,TDR118,30507686,30508148
dusp22a,TDR118,30510828,30511757
irf8,TDR118,30567236,30568197
foxf1,TDR118,30847034,30848362
mthfsd,TDR118,30877757,30878570
cd151l,TDR118,30998232,30999382
aamdc,TDR118,3103427,3103969
gas8,TDR118,31051156,31051965
mvda,TDR118,31056603,31057569
cyba,TDR118,31072793,31073373
pdcd5,TDR118,31104719,31105562
pdcd5,TDR118,31105751,31106285
tcf25,TDR118,31117019,31117547
mc1r,TDR118,31228348,31228734
def8,TDR118,31279559,31280234
def8,TDR118,31280452,31281594
clns1a,TDR118,3139449,3141616
dhx36,TDR118,31610285,31611286
aqp11,TDR118,3165856,3167167
pak1,TDR118,3168821,3169076
pak1,TDR118,3169308,3170035
olfcs2,TDR118,31917109,31917648
pde8a,TDR118,32407,34470
olfcg7,TDR118,32780149,32780352
ss18l2,TDR118,328514,329217
olfcg2,TDR118,32915838,32916430
olfcj1,TDR118,33009850,33010424
olfcq10,TDR118,33520850,33521175
olfcq10,TDR118,33521548,33521747
olfcq19,TDR118,33818045,33818477
c18h3orf33,TDR118,34156076,34156912
slc33a1,TDR118,34170578,34171121
gmps,TDR118,34181079,34182491
kcnab1a,TDR118,34361916,34362968
ssr3,TDR118,34549268,34549951
tiparp,TDR118,34598861,34600346
myo7aa,TDR118,3463958,3464531
ompa,TDR118,3497968,3498290
ompa,TDR118,3498735,3499022
cfap45,TDR118,35173183,35174063
tbrg1,TDR118,35228253,35229568
capn5a,TDR118,3526926,3528099
snrpa,TDR118,35406926,35408598
zgc:153119,TDR118,35406926,35408598
itpkcb,TDR118,35459443,35460603
dcun1d5,TDR118,3551787,3552786
eif2a,TDR118,3571260,3571712
serp1,TDR118,3571260,3571712
serp1,TDR118,3571988,3572958
ryr1b,TDR118,35735246,35735594
ryr1b,TDR118,35736468,35736990
rasgrp4,TDR118,35741843,35743136
hnrnpul1,TDR118,35836930,35837853
opa3,TDR118,35841984,35843405
ppp1r13l,TDR118,35841984,35843405
bckdha,TDR118,36065636,36067012
exosc5,TDR118,36065636,36067012
b3gat1a,TDR118,36135571,36135852
siae,TDR118,36582630,36583286
clasrp,TDR118,36601074,36602915
znf296,TDR118,36631263,36632143
capn12,TDR118,36663660,36664934
fosb,TDR118,36768176,36769034
fosb,TDR118,36769484,36770869
si:ch211-160d20.3,TDR118,36782075,36783276
ttc9b,TDR118,36806072,36807340
qpctla,TDR118,37217879,37218532
qpctla,TDR118,37218961,37220081
six9,TDR118,37241355,37241623
six5,TDR118,37250694,37252238
tbcb,TDR118,37259207,37260348
yap1,TDR118,37354878,37355881
luzp2,TDR118,38087233,38088248
nucb2b,TDR118,38190814,38191645
si:dkey-10o6.2,TDR118,38215537,38216415
nat10,TDR118,38244208,38245531
caprin1b,TDR118,38269785,38272033
lmo2,TDR118,38288572,38289315
alx4b,TDR118,38320793,38321824
onecut1,TDR118,38754677,38756197
fam214a,TDR118,38774110,38775695
arpp19a,TDR118,38885081,38885939
gnb5b,TDR118,39067303,39067584
bcl2l10,TDR118,39106325,39107242
mapk6,TDR118,39187125,39187436
leo1,TDR118,39321017,39321819
tmod2,TDR118,39326728,39327938
lysmd2,TDR118,39416072,39417306
scg3,TDR118,39472657,39473606
acadl,TDR118,39486818,39487630
tnfaip8l3,TDR118,39582925,39584072
gldn,TDR118,39649446,39649663
dmxl2,TDR118,39786289,39788107
gpib,TDR118,400876,401309
gpib,TDR118,401801,402287
sema6dl,TDR118,40353825,40355533
ugt5c2,TDR118,40460996,40461664
ugt5c3,TDR118,40471315,40471975
zgc:101040,TDR118,40484111,40484416
chrna5,TDR118,40508369,40509271
si:ch211-132b12.1,TDR118,40552554,40552864
si:ch211-132b12.2,TDR118,40572249,40572646
zgc:158427,TDR118,40617457,40617920
si:ch211-132b12.6,TDR118,40642278,40642693
si:ch211-132b12.6,TDR118,40643699,40643898
si:ch211-132b12.7,TDR118,40683800,40685103
cntd2,TDR118,40708088,40708665
akt2,TDR118,40752078,40753926
snrpd2,TDR118,40883576,40884233
snrpd2,TDR118,40884967,40885243
foxg1c,TDR118,40900519,40902137
pglyrp5,TDR118,40904917,40905875
polr2i,TDR118,40912818,40913703
fbxo36a,TDR118,41232119,41234619
trip12,TDR118,41250870,41251069
veph1,TDR118,41313422,41314615
si:ch211-203b8.6,TDR118,41495622,41495825
ccnl1a,TDR118,41510960,41512472
selenot1b,TDR118,41526809,41527112
selenot1b,TDR118,41527636,41528228
bcl7bb,TDR118,41549082,41550206
baz1b,TDR118,41560146,41562528
fzd9b,TDR118,41649410,41651263
grk7b,TDR118,41753380,41754280
grk7b,TDR118,41754914,41755113
rnf7,TDR118,41765379,41766172
pgr,TDR118,41818764,41819401
pgr,TDR118,41819655,41820575
cntn5,TDR118,42408222,42408451
ttc36,TDR118,42785192,42785621
bcl9l,TDR118,43994565,43995240
cdon,TDR118,44128605,44129500
si:ch211-151h10.2,TDR118,44316539,44317085
prdm10,TDR118,44358205,44359762
aplp2,TDR118,44526398,44527132
st14a,TDR118,44531769,44532683
dhx34,TDR118,44566557,44567578
spred3,TDR118,44610426,44611881
psmd8,TDR118,44622973,44623740
ehd2b,TDR118,44648839,44649885
napab,TDR118,44673077,44673354
napab,TDR118,44673828,44674307
ilvbl,TDR118,44768254,44769357
arfgap2,TDR118,44849634,44850221
pex16,TDR118,44934314,44935529
gatm,TDR118,44995,46210
large2,TDR118,45198434,45199274
large2,TDR118,45200032,45201101
wt1b,TDR118,45616563,45617216
eif3m,TDR118,45644489,45644712
eif3m,TDR118,45644999,45645686
prrg4,TDR118,45666327,45667101
depdc7a,TDR118,45707676,45708925
cstf3,TDR118,45761103,45761936
rpl35a,TDR118,45780903,45782262
rnpepl1,TDR118,45862321,45863691
ap2m1b,TDR118,45953992,45955703
mir737,TDR118,45962400,45962646
mmp23bb,TDR118,45990454,45991393
pcyt1ab,TDR118,46022234,46022946
blvrb,TDR118,46151004,46151716
zgc:113340,TDR118,46160797,46161327
zgc:113340,TDR118,46161838,46162530
kcnk6,TDR118,46182821,46183769
kcnk6,TDR118,46184255,46184581
foxa3,TDR118,46353839,46354532
irf2bp1,TDR118,46367693,46370697
daw1,TDR118,46381502,46382041
daw1,TDR118,46382312,46382655
pid1,TDR118,46683597,46684541
dner,TDR118,46762669,46763378
rbm7,TDR118,47300751,47301465
ets1,TDR118,48323871,48324680
fli1a,TDR118,48427071,48428277
fli1a,TDR118,48428447,48429374
kcnj1a.4,TDR118,48508911,48509352
kcnj1a.3,TDR118,48517944,48518877
kcnj1a.2,TDR118,48530192,48530408
kcnj1a.1,TDR118,48558195,48558932
st3gal4,TDR118,48726336,48727131
st3gal4,TDR118,48744748,48745568
gemin7,TDR118,48758372,48759020
bmp16,TDR118,48793428,48793974
ppp1r37,TDR118,48862948,48864204
yif1b,TDR118,49246969,49248737
wtip,TDR118,493121,495638
si:cabz01090165.1,TDR118,49411223,49412067
mob2b,TDR118,49969296,49970087
loxl1,TDR118,50151431,50151884
loxl1,TDR118,50152396,50152913
cd276,TDR118,50523093,50524195
ubl7b,TDR118,50523093,50524195
ubl7b,TDR118,50524615,50525236
sdr42e1,TDR118,505447,506302
ube2q1,TDR118,50613210,50615486
rap2b,TDR118,50707024,50708581
zgc:158464,TDR118,50766931,50767246
taldo1,TDR118,50798239,50799699
taldo1,TDR118,50800387,50800698
tspan4a,TDR118,50800387,50800698
tspan4a,TDR118,50801017,50801553
ddb1,TDR118,50838194,50839690
cttn,TDR118,50919714,50922298
st7,TDR118,50955197,50956368
st7,TDR118,50956609,50957110
bncr,TDR118,50974803,50975650
reln,TDR118,51015354,51016719
pdcd10a,TDR118,5110563,5111944
pdcd10a,TDR118,5112338,5112862
slc24a5,TDR118,5212935,5213500
myef2,TDR118,5247622,5248904
ctxn2,TDR118,5255566,5256549
dut,TDR118,5307866,5308622
zgc:158482,TDR118,53837,54948
fgf7,TDR118,5427736,5428000
fgf7,TDR118,5428214,5428966
dtwd1,TDR118,5453234,5454695
mibp2,TDR118,5489603,5490827
bloc1s6,TDR118,5508961,5509802
bloc1s6,TDR118,5510063,5510728
slc30a4,TDR118,5510063,5510728
zgc:153317,TDR118,5526909,5527286
spata5l1,TDR118,5541841,5542594
cyp1a,TDR118,5598678,5599377
cplx3b,TDR118,5691731,5692706
zdhhc7,TDR118,5812801,5813022
zdhhc7,TDR118,5813280,5814321
nip7,TDR118,5849713,5850152
cog8,TDR118,5850444,5851311
nip7,TDR118,5850444,5851311
glg1b,TDR118,5917025,5918041
gcsha,TDR118,6150914,6151904
slc27a2a,TDR118,62306,62532
slc27a2a,TDR118,62697,63595
wash1,TDR118,6479832,6480122
ddx11,TDR118,6534096,6534719
fkbp4,TDR118,6535728,6536844
tnni1c,TDR118,6634242,6634592
c2cd5,TDR118,6638490,6639353
lmf2a,TDR118,6705514,6706540
miox,TDR118,6742161,6742361
dnaja2b,TDR118,6855029,6856119
dnaja2b,TDR118,6856971,6858052
calub,TDR118,7030886,7031740
utp15,TDR118,7055876,7056847
utp15,TDR118,7057611,7057854
cfap161,TDR118,7096931,7097479
vwf,TDR118,7149263,7149501
cers3b,TDR118,7308641,7309254
glipr1b,TDR118,7345247,7345795
bbs10,TDR118,7381305,7382154
syt1b,TDR118,7386904,7387444
si:dkey-30c15.13,TDR118,7400849,7401185
si:dkey-30c15.12,TDR118,7424567,7425179
si:dkey-30c15.10,TDR118,7447188,7448118
arf5,TDR118,7542751,7543699
zgc:77650,TDR118,7553892,7554276
LOC795545,TDR118,7564432,7565000
LOC795545,TDR118,7565828,7566153
zgc:77752,TDR118,7593926,7594432
trim35-30,TDR118,7630888,7631435
rpp25b,TDR118,782626,783120
rpp25b,TDR118,783895,784285
cox5ab,TDR118,808069,809421
hdc,TDR118,81263,81490
fam219b,TDR118,814021,815125
hdc,TDR118,81881,82795
arsa,TDR118,8230941,8231557
chkb,TDR118,8319899,8320829
cpt1b,TDR118,8346832,8347105
sephs1,TDR118,8379102,8380509
si:ch211-220f12.1,TDR118,8579546,8580391
impdh1a,TDR118,8812247,8812728
si:dkey-5i3.5,TDR118,8900396,8901995
tmem243a,TDR118,8911839,8912922
si:ch211-233h19.2,TDR118,8917333,8918164
parp6a,TDR118,898451,899034
pkma,TDR118,909895,911608
gabpb1,TDR118,91126,93136
sema3d,TDR118,9171319,9171925
sema3e,TDR118,9493170,9493693
zgc:101723,TDR118,967688,968865
dhdhl,TDR118,976299,977185
ehmt2,TDR118,1002426,1003485
zdhhc3b,TDR118,1002426,1003485
dbpa,TDR118,10194361,10195572
dbpa,TDR118,10195816,10196561
cnot3b,TDR118,10294296,10295419
u2af2b,TDR118,10323563,10324409
ccdc106b,TDR118,10330297,10331459
tmem238a,TDR118,10330297,10331459
necap1,TDR118,10395134,10396346
zgc:194578,TDR118,10395134,10396346
si:dkey-211g8.1,TDR118,10536083,10536478
lim2.4,TDR118,10554149,10554430
usf2,TDR118,10557912,10559565
si:dkey-211g8.8,TDR118,10602785,10603055
si:dkey-211g8.6,TDR118,10611886,10612872
si:dkey-211g8.6,TDR118,10613260,10613737
si:dkey-211g8.7,TDR118,10627673,10627908
si:dkey-211g8.7,TDR118,10628549,10628915
tekt2,TDR118,10648358,10648643
olah,TDR118,10655991,10656838
ago3b,TDR118,10661110,10662552
slc9a3.1,TDR118,10729968,10730660
slc9a3.1,TDR118,10731408,10732093
slc9a3.2,TDR118,10771227,10771742
lipea,TDR118,10793895,10794594
tomm40l,TDR118,10830890,10832294
psmd4a,TDR118,10880637,10881761
pip5k1aa,TDR118,10914997,10916024
tpm3,TDR118,11012900,11015643
tpm3,TDR118,11030640,11031202
tpm3,TDR118,11032031,11032458
arhgef1a,TDR118,11105630,11106491
ssr2,TDR118,11238015,11238900
eepd1,TDR118,11313988,11315350
eepd1,TDR118,11315980,11316252
sept7a,TDR118,11424555,11426099
sept7a,TDR118,11426404,11426642
hsbp1l1,TDR118,11430877,11431351
hsbp1l1,TDR118,11431740,11432540
scrt1a,TDR118,1184095,1185517
ctdp1,TDR118,11845739,11847440
adck5,TDR118,11853894,11855632
cpsf1,TDR118,11949744,11950534
cpsf1,TDR118,11950903,11951325
polr2k,TDR118,11977461,11978893
spag1a,TDR118,11984832,11986013
rnf19a,TDR118,12077262,12078719
rnf19a,TDR118,12079181,12079383
pabpc1b,TDR118,12144652,12146002
ywhaz,TDR118,12192310,12193839
ywhaz,TDR118,12194180,12194521
znf706,TDR118,12211298,12212937
znf706,TDR118,12213283,12213515
grhl2b,TDR118,12237857,12238133
ncaldb,TDR118,12322165,12322778
psmg2,TDR118,12349057,12351098
ptpn2b,TDR118,12392152,12392987
seh1l,TDR118,12406259,12406999
fam210aa,TDR118,12647874,12648598
rnmt,TDR118,12649448,12650389
mc5ra,TDR118,12801887,12802280
cthrc1a,TDR118,12915146,12915819
slc25a32a,TDR118,12964488,12965225
zfpm2b,TDR118,13286288,13286814
lrp12,TDR118,13375668,13376460
srsf4,TDR118,13410291,13411471
zgc:63863,TDR118,1362946,1363895
dgat1a,TDR118,1370176,1370847
stx12,TDR118,13922011,13923219
trnau1apa,TDR118,13932118,13934201
sh3bgrl3,TDR118,13949411,13950301
paqr7a,TDR118,13963425,13963743
cfap20,TDR118,1404893,1405728
tpbga,TDR118,14058871,14059733
zgc:175136,TDR118,14108276,14108592
btr29,TDR118,1413573,1414390
nudc,TDR118,14157530,14158324
tbxta,TDR118,14191286,14191788
tbxta,TDR118,14192124,14192499
trpn1,TDR118,1435238,1436213
zdhhc18b,TDR118,14453745,14454848
tent5bb,TDR118,14573551,14574417
oprd1a,TDR118,14920699,14921417
edn2,TDR118,15281775,15282249
serinc2,TDR118,15419950,15420966
lin28a,TDR118,15440902,15441800
pdik1l,TDR118,15485263,15486468
ppp1r8a,TDR118,15521646,15522357
foxo6b,TDR118,15570611,15572518
cited4a,TDR118,15855088,15855650
ctps1a,TDR118,16015694,16016398
rab42a,TDR118,16031596,16031821
rab42a,TDR118,16032226,16032712
lrrc3b,TDR118,1604797,1606472
snrnau11,TDR118,16061065,16061962
gmeb1,TDR118,16062941,16063194
klhl7,TDR118,1657577,1657827
tatdn1,TDR118,165798,166609
klhl7,TDR118,1658136,1659014
tatdn1,TDR118,166967,167784
rnf139,TDR118,170511,171287
stmn1a,TDR118,17209728,17210940
stmn1a,TDR118,17211541,17211845
si:ch211-30b16.2,TDR118,17259244,17260699
sf3a3,TDR118,17304454,17305081
sf3a3,TDR118,17305621,17306200
ube2e1,TDR118,17358107,17359425
nkiras1,TDR118,17385045,17385730
nkiras1,TDR118,17386346,17386548
rpl15,TDR118,17386346,17386548
nr1d2b,TDR118,17399973,17401240
ptk2aa,TDR118,1742273,1743413
thrb,TDR118,17657571,17658310
tmem65,TDR118,176895,177802
top2b,TDR118,17773780,17776465
ints8,TDR118,17995442,17996435
snx10a,TDR118,18127037,18127762
cbx3a,TDR118,18134623,18136090
nfe2l3,TDR118,18151456,18152798
si:dkey-208k4.2,TDR118,18312466,18313454
si:dkey-208k4.2,TDR118,18313788,18314122
p3h4,TDR118,18491770,18492687
rplp1,TDR118,1854521,1855582
rps18,TDR118,18626234,18627709
clptm1l,TDR118,1870763,1871713
snrpd1,TDR118,1872651,1873177
clic1,TDR118,18757878,18758987
ggcta,TDR118,1877198,1877579
ggcta,TDR118,1877931,1878771
ddah2,TDR118,18797572,18798569
cratb,TDR118,18812460,18813597
ppt2,TDR118,18854682,18855836
mir219-3,TDR118,18861681,18862224
slc39a7,TDR118,18902933,18903894
dync1li1,TDR118,19024881,19026177
dync1li1,TDR118,19026337,19026546
mrpl3,TDR118,19193184,19194071
ptpn23b,TDR118,19241215,19241716
cspg5b,TDR118,19338712,19339480
smarcc1b,TDR118,19378419,19381311
znrf2a,TDR118,1946905,1947568
jazf1a,TDR118,19512006,19512984
hibadha,TDR118,19598691,19600436
tax1bp1a,TDR118,19598691,19600436
mturn,TDR118,1960519,1961250
evx1,TDR118,19720821,19721584
evx1,TDR118,19721995,19722360
hoxa13a,TDR118,19728580,19728828
